,TARGET(PRICE_IN_LACS)
16063,100.0
16064,55.0
16065,56.0
16066,97.0
16067,43.2
16068,32.0
16069,45.0
16070,37.0
16071,70.0
16072,80.0
16073,100.0
16074,65.0
16075,11.1
16076,110.0
16077,270.0
16078,24.2
16079,95.0
16080,85.0
16081,26.2
16082,53.0
16083,62.4
16084,20.0
16085,22.5
16086,160.0
16087,130.0
16088,120.0
16089,55.0
16090,68.0
16091,28.0
16092,85.0
16093,23.0
16094,200.0
16095,160.0
16096,38.9
16097,75.0
16098,32.0
16099,130.0
16100,20.4
16101,110.0
16102,22.0
16103,65.0
16104,130.0
16105,21.0
16106,110.0
16107,85.0
16108,25.0
16109,71.0
16110,200.0
16111,320.0
16112,16.5
16113,40.0
16114,350.0
16115,270.0
16116,22.0
16117,72.0
16118,66.0
16119,55.0
16120,60.0
16121,47.0
16122,410.0
16123,28.0
16124,38.0
16125,190.0
16126,18.0
16127,32.0
16128,55.0
16129,55.0
16130,65.0
16131,70.0
16132,130.0
16133,35.0
16134,130.0
16135,39.0
16136,240.0
16137,18.0
16138,42.0
16139,72.0
16140,27.0
16141,90.0
16142,44.8
16143,100.0
16144,35.0
16145,48.0
16146,60.0
16147,72.0
16148,20.5
16149,170.0
16150,78.0
16151,45.0
16152,12.9
16153,58.0
16154,190.0
16155,25.0
16156,8.5
16157,29.7
16158,45.0
16159,28.0
16160,27.3
16161,44.0
16162,220.0
16163,38.0
16164,250.0
16165,110.0
16166,19.0
16167,140.0
16168,41.0
16169,51.9
16170,65.0
16171,260.0
16172,150.0
16173,22.0
16174,42.0
16175,50.1
16176,62.3
16177,32.0
16178,51.2
16179,36.5
16180,120.0
16181,110.0
16182,92.0
16183,61.0
16184,54.0
16185,51.0
16186,55.0
16187,12.0
16188,130.0
16189,58.0
16190,950.0
16191,54.0
16192,95.0
16193,120.0
16194,27.0
16195,52.12
16196,75.0
16197,170.0
16198,14.0
16199,39.9
16200,260.0
16201,83.0
16202,160.0
16203,210.0
16204,140.0
16205,60.0
16206,62.0
16207,100.0
16208,140.0
16209,150.0
16210,48.0
16211,65.0
16212,140.0
16213,27.7
16214,16.9
16215,120.0
16216,9.5
16217,60.0
16218,1530.0
16219,95.0
16220,140.0
16221,41.6
16222,37.0
16223,210.0
16224,27.4
16225,55.0
16226,26.3
16227,98.0
16228,67.0
16229,42.0
16230,51.8
16231,11.5
16232,64.0
16233,150.0
16234,46.5
16235,70.0
16236,26.0
16237,30.0
16238,52.0
16239,110.0
16240,110.0
16241,44.5
16242,320.0
16243,580.0
16244,21.0
16245,73.0
16246,47.0
16247,29.0
16248,96.0
16249,120.0
16250,42.5
16251,63.0
16252,25.5
16253,16.9
16254,35.4
16255,3.9
16256,84.0
16257,65.0
16258,98.0
16259,64.4
16260,56.0
16261,110.0
16262,140.0
16263,67.0
16264,800.0
16265,68.0
16266,39.0
16267,57.0
16268,33.9
16269,38.0
16270,90.0
16271,72.0
16272,55.0
16273,140.0
16274,17.5
16275,64.4
16276,25.0
16277,14.6
16278,280.0
16279,17.3
16280,95.0
16281,410.0
16282,160.0
16283,21.5
16284,33.0
16285,68.0
16286,14.5
16287,62.0
16288,58.0
16289,32.6
16290,33.0
16291,97.0
16292,52.0
16293,140.0
16294,36.9
16295,58.0
16296,110.0
16297,4500.0
16298,98.0
16299,160.0
16300,60.0
16301,60.0
16302,58.0
16303,58.0
16304,18.0
16305,33.0
16306,42.9
16307,23.0
16308,37.0
16309,60.0
16310,91.0
16311,33.0
16312,48.9
16313,98.0
16314,75.0
16315,65.0
16316,640.0
16317,32.0
16318,50.0
16319,350.0
16320,370.0
16321,100.0
16322,99.0
16323,72.0
16324,140.0
16325,52.0
16326,44.0
16327,19.8
16328,47.0
16329,100.0
16330,38.2
16331,61.0
16332,54.7
16333,310.0
16334,110.0
16335,150.0
16336,100.0
16337,240.0
16338,83.0
16339,70.5
16340,150.0
16341,36.5
16342,39.0
16343,59.5
16344,85.0
16345,110.0
16346,37.0
16347,26.5
16348,63.0
16349,95.0
16350,160.0
16351,21.3
16352,76.0
16353,48.5
16354,65.0
16355,58.0
16356,230.0
16357,270.0
16358,52.9
16359,45.0
16360,57.0
16361,70.0
16362,70.0
16363,300.0
16364,33.3
16365,29.0
16366,92.0
16367,57.0
16368,13.0
16369,160.0
16370,54.5
16371,31.0
16372,50.0
16373,50.0
16374,65.0
16375,22.0
16376,33.0
16377,100.0
16378,92.0
16379,170.0
16380,62.0
16381,75.0
16382,220.0
16383,110.0
16384,35.0
16385,51.0
16386,65.0
16387,53.0
16388,30.0
16389,45.9
16390,180.0
16391,83.0
16392,18.5
16393,45.5
16394,100.0
16395,89.0
16396,38.0
16397,55.0
16398,75.0
16399,500.0
16400,43.0
16401,62.0
16402,42.2
16403,100.0
16404,170.0
16405,9.0
16406,110.0
16407,130.0
16408,42.5
16409,120.0
16410,63.0
16411,56.0
16412,54.0
16413,20.4
16414,84.4
16415,24.4
16416,48.0
16417,78.5
16418,65.0
16419,57.9
16420,100.0
16421,30.5
16422,19.9
16423,32.0
16424,45.0
16425,93.0
16426,42.0
16427,45.0
16428,75.0
16429,650.0
16430,100.0
16431,100.0
16432,46.0
16433,39.0
16434,54.0
16435,310.0
16436,88.0
16437,110.0
16438,28.0
16439,9560.0
16440,280.0
16441,29.0
16442,200.0
16443,55.4
16444,53.0
16445,86.5
16446,30.0
16447,16.0
16448,260.0
16449,160.0
16450,55.2
16451,45.0
16452,150.0
16453,60.0
16454,22.5
16455,100.0
16456,270.0
16457,24.7
16458,40.0
16459,100.0
16460,50.0
16461,44.0
16462,56.0
16463,67.0
16464,92.0
16465,78.0
16466,7020.0
16467,70.0
16468,25.8
16469,70.0
16470,100.0
16471,52.0
16472,410.0
16473,43.0
16474,180.0
16475,75.0
16476,61.0
16477,32.0
16478,28.0
16479,37.8
16480,190.0
16481,150.0
16482,100.0
16483,43.2
16484,48.4
16485,28.0
16486,140.0
16487,89.0
16488,300.0
16489,98.0
16490,65.0
16491,450.0
16492,44.2
16493,26.0
16494,48.5
16495,73.5
16496,56.1
16497,72.0
16498,51.4
16499,43.0
16500,47.0
16501,49.0
16502,19.0
16503,69.0
16504,96.0
16505,78.1
16506,47.0
16507,95.0
16508,36.0
16509,42.0
16510,84.0
16511,41.5
16512,99.9
16513,110.0
16514,50.0
16515,78.0
16516,160.0
16517,70.0
16518,100.0
16519,320.0
16520,42.5
16521,320.0
16522,25.0
16523,66.5
16524,45.0
16525,37.7
16526,720.0
16527,90.0
16528,54.9
16529,600.0
16530,65.0
16531,160.0
16532,140.0
16533,23.0
16534,96.9
16535,51.2
16536,80.0
16537,62.0
16538,28.7
16539,22.0
16540,95.0
16541,120.0
16542,28.0
16543,40.0
16544,42.0
16545,120.0
16546,190.0
16547,90.0
16548,18.0
16549,16.9
16550,150.0
16551,66.5
16552,120.0
16553,26.3
16554,42.5
16555,34.0
16556,130.0
16557,180.0
16558,150.0
16559,10.4
16560,26.0
16561,90.3
16562,75.0
16563,160.0
16564,130.0
16565,35.0
16566,21.5
16567,40.0
16568,60.0
16569,62.5
16570,55.0
16571,85.0
16572,660.0
16573,78.0
16574,47.0
16575,96.0
16576,56.0
16577,57.0
16578,120.0
16579,200.0
16580,96.0
16581,7980.0
16582,42.0
16583,46.0
16584,42.0
16585,65.0
16586,280.0
16587,140.0
16588,65.0
16589,68.0
16590,110.0
16591,37.0
16592,74.0
16593,46.0
16594,43.5
16595,38.0
16596,35.0
16597,900.0
16598,140.0
16599,130.0
16600,300.0
16601,60.0
16602,51.0
16603,110.0
16604,45.0
16605,110.0
16606,250.0
16607,34.0
16608,100.0
16609,180.0
16610,16.5
16611,38.0
16612,75.0
16613,16.9
16614,64.0
16615,68.0
16616,320.0
16617,64.0
16618,380.0
16619,55.0
16620,34.0
16621,34.0
16622,86.0
16623,38.0
16624,26.0
16625,120.0
16626,110.0
16627,9.0
16628,700.0
16629,36.0
16630,390.0
16631,84.0
16632,260.0
16633,44.0
16634,82.0
16635,120.0
16636,78.0
16637,100.0
16638,94.0
16639,33.0
16640,11.0
16641,63.0
16642,90.0
16643,130.0
16644,52.4
16645,49.0
16646,83.0
16647,110.0
16648,140.0
16649,24.9
16650,81.5
16651,46.0
16652,100.0
16653,150.0
16654,370.0
16655,50.0
16656,47.1
16657,35.0
16658,130.0
16659,420.0
16660,58.0
16661,70.0
16662,23.0
16663,80.0
16664,50.0
16665,75.0
16666,62.0
16667,92.5
16668,23.0
16669,230.0
16670,250.0
16671,75.0
16672,52.9
16673,210.0
16674,100.0
16675,320.0
16676,290.0
16677,42.5
16678,21.5
16679,110.0
16680,30.0
16681,640.0
16682,78.0
16683,170.0
16684,41.0
16685,65.0
16686,1300.0
16687,55.0
16688,68.8
16689,57.9
16690,26.0
16691,31.7
16692,68.0
16693,54.4
16694,32.5
16695,100.0
16696,90.0
16697,270.0
16698,140.0
16699,72.7
16700,52.0
16701,120.0
16702,52.0
16703,48.0
16704,110.0
16705,45.2
16706,21.0
16707,35.9
16708,110.0
16709,110.0
16710,39.0
16711,71.9
16712,24.2
16713,53.0
16714,230.0
16715,95.0
16716,53.0
16717,65.0
16718,54.0
16719,130.0
16720,60.0
16721,270.0
16722,75.0
16723,30.0
16724,45.0
16725,26.5
16726,110.0
16727,110.0
16728,110.0
16729,30.0
16730,45.0
16731,96.7
16732,260.0
16733,53.0
16734,280.0
16735,55.0
16736,110.0
16737,30.0
16738,18.0
16739,42.0
16740,81.5
16741,90.0
16742,220.0
16743,28.5
16744,30.0
16745,50.0
16746,92.5
16747,100.0
16748,65.0
16749,67.0
16750,45.0
16751,8500.0
16752,250.0
16753,75.0
16754,35.0
16755,16.0
16756,26.0
16757,43.0
16758,50.0
16759,66.0
16760,170.0
16761,98.0
16762,170.0
16763,110.0
16764,35.0
16765,190.0
16766,180.0
16767,110.0
16768,100.0
16769,55.0
16770,180.0
16771,93.0
16772,240.0
16773,61.0
16774,96.0
16775,90.0
16776,80.0
16777,190.0
16778,390.0
16779,340.0
16780,290.0
16781,50.0
16782,19.1
16783,30.0
16784,82.8
16785,65.0
16786,1300.0
16787,190.0
16788,48.0
16789,36.1
16790,87.0
16791,65.0
16792,160.0
16793,10.0
16794,100.0
16795,20.0
16796,120.0
16797,57.0
16798,110.0
16799,150.0
16800,80.0
16801,47.3
16802,83.0
16803,38.0
16804,70.0
16805,350.0
16806,73.0
16807,37.6
16808,20.0
16809,170.0
16810,74.5
16811,52.0
16812,68.0
16813,65.0
16814,79.9
16815,180.0
16816,170.0
16817,85.0
16818,65.0
16819,33.0
16820,140.0
16821,78.0
16822,68.0
16823,200.0
16824,54.0
16825,130.0
16826,8310.0
16827,20.5
16828,40.0
16829,1400.0
16830,43.8
16831,240.0
16832,44.5
16833,16.0
16834,17.0
16835,110.0
16836,63.3
16837,230.0
16838,11.3
16839,280.0
16840,70.0
16841,180.0
16842,45.0
16843,14.0
16844,52.0
16845,280.0
16846,81.0
16847,71.7
16848,50.0
16849,84.5
16850,46.5
16851,22.0
16852,43.0
16853,160.0
16854,19.0
16855,110.0
16856,150.0
16857,63.0
16858,92.7
16859,15.0
16860,160.0
16861,180.0
16862,76.0
16863,51.8
16864,91.1
16865,270.0
16866,79.5
16867,45.0
16868,80.0
16869,24.5
16870,45.0
16871,49.9
16872,120.0
16873,16.0
16874,230.0
16875,50.16
16876,18.0
16877,100.0
16878,160.0
16879,72.1
16880,43.0
16881,1100.0
16882,53.0
16883,80.0
16884,130.0
16885,41.0
16886,26.5
16887,150.0
16888,52.9
16889,26.9
16890,110.0
16891,10.0
16892,62.0
16893,53.7
16894,150.0
16895,50.0
16896,40.0
16897,13.0
16898,29.0
16899,17.2
16900,69.6
16901,8.5
16902,60.0
16903,40.0
16904,28.0
16905,33.6
16906,220.0
16907,110.0
16908,160.0
16909,47.0
16910,90.0
16911,170.0
16912,29.0
16913,18.7
16914,60.0
16915,130.0
16916,56.0
16917,52.0
16918,270.0
16919,100.0
16920,400.0
16921,130.0
16922,150.0
16923,42.0
16924,270.0
16925,70.0
16926,180.0
16927,130.0
16928,73.0
16929,140.0
16930,8110.0
16931,88.5
16932,68.0
16933,24.0
16934,78.9
16935,68.0
16936,140.0
16937,160.0
16938,12.0
16939,60.0
16940,1660.0
16941,140.0
16942,51.0
16943,380.0
16944,130.0
16945,65.4
16946,51.0
16947,35.5
16948,22.0
16949,65.0
16950,18.0
16951,45.0
16952,30.2
16953,31.0
16954,870.0
16955,56.0
16956,72.5
16957,250.0
16958,65.0
16959,90.0
16960,28.0
16961,210.0
16962,66.0
16963,74.0
16964,110.0
16965,19.0
16966,96.0
16967,85.0
16968,42.0
16969,300.0
16970,1300.0
16971,38.0
16972,66.0
16973,35.0
16974,36.0
16975,73.6
16976,110.0
16977,4.0
16978,80.0
16979,320.0
16980,43.7
16981,150.0
16982,100.0
16983,180.0
16984,50.0
16985,36.0
16986,74.5
16987,160.0
16988,38.0
16989,210.0
16990,46.5
16991,7.0
16992,49.5
16993,260.0
16994,53.2
16995,18.1
16996,60.0
16997,53.0
16998,18.0
16999,76.0
17000,81.0
17001,51.0
17002,28.0
17003,40.0
17004,42.0
17005,52.0
17006,61.3
17007,42.0
17008,52.8
17009,23.0
17010,300.0
17011,140.0
17012,100.0
17013,100.0
17014,38.0
17015,85.0
17016,30.0
17017,36.7
17018,55.2
17019,280.0
17020,29.0
17021,46.0
17022,110.0
17023,160.0
17024,35.7
17025,140.0
17026,29.9
17027,61.0
17028,65.0
17029,210.0
17030,36.0
17031,75.0
17032,240.0
17033,25.0
17034,41.5
17035,190.0
17036,160.0
17037,21.0
17038,230.0
17039,160.0
17040,68.0
17041,140.0
17042,690.0
17043,30.0
17044,51.0
17045,33.9
17046,74.9
17047,40.0
17048,40.0
17049,30.4
17050,40.0
17051,22.5
17052,15.2
17053,47.0
17054,590.0
17055,75.0
17056,72.0
17057,66.0
17058,120.0
17059,200.0
17060,280.0
17061,43.0
17062,200.0
17063,34.0
17064,50.0
17065,80.0
17066,90.0
17067,65.0
17068,79.1
17069,220.0
17070,55.0
17071,21.0
17072,69.0
17073,170.0
17074,87.0
17075,42.0
17076,42.0
17077,120.0
17078,52.0
17079,36.0
17080,89.0
17081,72.0
17082,58.0
17083,50.0
17084,130.0
17085,490.0
17086,65.0
17087,51.0
17088,110.0
17089,52.0
17090,110.0
17091,17.9
17092,45.0
17093,55.0
17094,40.0
17095,130.0
17096,23.0
17097,180.0
17098,48.0
17099,50.0
17100,170.0
17101,47.2
17102,76.0
17103,32.0
17104,92.0
17105,120.0
17106,40.0
17107,85.0
17108,26.0
17109,19.8
17110,280.0
17111,42.0
17112,85.0
17113,85.0
17114,69.0
17115,110.0
17116,43.0
17117,73.0
17118,58.0
17119,26.0
17120,44.0
17121,88.0
17122,18.0
17123,26.0
17124,67.0
17125,170.0
17126,120.0
17127,45.0
17128,42.0
17129,310.0
17130,54.0
17131,36.0
17132,180.0
17133,44.0
17134,24.9
17135,72.2
17136,39.7
17137,130.0
17138,16.7
17139,55.0
17140,160.0
17141,52.0
17142,79.0
17143,57.5
17144,17.0
17145,75.0
17146,100.0
17147,90.0
17148,35.9
17149,69.3
17150,17.0
17151,32.0
17152,190.0
17153,43.0
17154,160.0
17155,50.0
17156,100.0
17157,150.0
17158,35.9
17159,100.0
17160,180.0
17161,50.0
17162,56.0
17163,370.0
17164,85.0
17165,100.0
17166,45.0
17167,22.0
17168,230.0
17169,180.0
17170,20.0
17171,31.0
17172,47.0
17173,41.6
17174,170.0
17175,20.0
17176,31.0
17177,130.0
17178,66.5
17179,38.0
17180,38.0
17181,250.0
17182,35.4
17183,60.7
17184,27.0
17185,22.5
17186,63.0
17187,65.0
17188,79.8
17189,84.8
17190,27.5
17191,59.9
17192,33.0
17193,75.0
17194,40.0
17195,61.0
17196,43.0
17197,42.0
17198,87.0
17199,7000.0
17200,57.0
17201,1350.0
17202,65.0
17203,43.9
17204,27.0
17205,38.0
17206,320.0
17207,27.0
17208,57.2
17209,470.0
17210,27.0
17211,50.0
17212,85.0
17213,54.0
17214,44.6
17215,110.0
17216,22.0
17217,50.0
17218,300.0
17219,170.0
17220,47.0
17221,150.0
17222,170.0
17223,54.0
17224,460.0
17225,130.0
17226,76.2
17227,130.0
17228,75.0
17229,22.0
17230,33.0
17231,58.0
17232,17.0
17233,69.5
17234,110.0
17235,16.3
17236,27.0
17237,25.0
17238,95.0
17239,70.0
17240,26.5
17241,100.0
17242,80.0
17243,110.0
17244,29.0
17245,24.0
17246,48.8
17247,34.0
17248,38.9
17249,45.0
17250,300.0
17251,49.3
17252,86.5
17253,130.0
17254,120.0
17255,67.0
17256,60.0
17257,230.0
17258,25.1
17259,110.0
17260,78.0
17261,8700.0
17262,33.0
17263,150.0
17264,6.0
17265,65.0
17266,63.0
17267,94.0
17268,92.1
17269,35.0
17270,160.0
17271,57.6
17272,30.0
17273,140.0
17274,70.0
17275,130.0
17276,210.0
17277,97.0
17278,60.0
17279,170.0
17280,25.0
17281,20.0
17282,68.0
17283,20.0
17284,62.0
17285,24.0
17286,65.0
17287,47.0
17288,96.0
17289,41.0
17290,61.0
17291,55.2
17292,42.0
17293,47.0
17294,10.9
17295,36.8
17296,310.0
17297,75.0
17298,35.0
17299,77.0
17300,28.0
17301,78.5
17302,110.0
17303,40.0
17304,37.9
17305,98.0
17306,80.0
17307,190.0
17308,150.0
17309,11.5
17310,70.0
17311,80.0
17312,1050.0
17313,65.0
17314,34.0
17315,25.5
17316,19.0
17317,42.0
17318,450.0
17319,26.0
17320,72.0
17321,42.0
17322,65.9
17323,60.0
17324,45.0
17325,46.2
17326,240.0
17327,26.0
17328,150.0
17329,60.0
17330,44.8
17331,46.0
17332,40.8
17333,22.0
17334,550.0
17335,96.0
17336,86.0
17337,20.0
17338,65.0
17339,23.5
17340,46.0
17341,36.5
17342,60.0
17343,55.0
17344,190.0
17345,20.0
17346,60.0
17347,200.0
17348,140.0
17349,88.0
17350,23.8
17351,140.0
17352,150.0
17353,25.0
17354,51.0
17355,120.0
17356,100.0
17357,37.0
17358,42.0
17359,14.0
17360,76.7
17361,69.0
17362,18.4
17363,92.0
17364,79.2
17365,72.0
17366,68.0
17367,28.0
17368,78.0
17369,40.0
17370,23.1
17371,79.7
17372,130.0
17373,71.0
17374,250.0
17375,74.4
17376,710.0
17377,22.0
17378,120.0
17379,64.0
17380,110.0
17381,22.0
17382,54.0
17383,64.4
17384,120.0
17385,59.9
17386,37.0
17387,80.0
17388,40.0
17389,360.0
17390,1350.0
17391,35.0
17392,37.0
17393,550.0
17394,50.0
17395,93.8
17396,100.0
17397,550.0
17398,37.8
17399,310.0
17400,13.0
17401,12.6
17402,54.8
17403,28.0
17404,41.9
17405,280.0
17406,76.0
17407,34.6
17408,25.1
17409,15.9
17410,370.0
17411,100.0
17412,25.0
17413,130.0
17414,31.0
17415,77.1
17416,39.0
17417,110.0
17418,28.0
17419,47.0
17420,96.0
17421,60.0
17422,75.0
17423,98.2
17424,110.0
17425,45.0
17426,53.0
17427,31.8
17428,24.0
17429,85.0
17430,130.0
17431,45.0
17432,36.0
17433,33.2
17434,38.0
17435,64.8
17436,75.0
17437,170.0
17438,170.0
17439,130.0
17440,28.5
17441,100.0
17442,10.2
17443,130.0
17444,31.0
17445,91.0
17446,36.0
17447,13.9
17448,95.0
17449,130.0
17450,46.0
17451,62.0
17452,62.0
17453,31.5
17454,30.0
17455,61.5
17456,71.0
17457,99.0
17458,58.0
17459,52.0
17460,11.0
17461,150.0
17462,130.0
17463,90.0
17464,48.0
17465,60.0
17466,54.0
17467,36.0
17468,62.0
17469,40.0
17470,52.0
17471,28.6
17472,81.0
17473,160.0
17474,65.0
17475,67.0
17476,49.0
17477,62.0
17478,83.4
17479,41.0
17480,100.0
17481,31.0
17482,80.0
17483,40.3
17484,60.0
17485,320.0
17486,78.0
17487,240.0
17488,36.5
17489,62.0
17490,50.0
17491,46.0
17492,150.0
17493,150.0
17494,39.4
17495,95.0
17496,73.0
17497,310.0
17498,950.0
17499,190.0
17500,31.3
17501,38.5
17502,170.0
17503,23.0
17504,68.0
17505,18.0
17506,200.0
17507,25.1
17508,71.2
17509,250.0
17510,22.8
17511,75.0
17512,30.5
17513,78.0
17514,120.0
17515,170.0
17516,62.0
17517,35.0
17518,130.0
17519,58.0
17520,19.0
17521,7500.0
17522,30.0
17523,15.4
17524,520.0
17525,220.0
17526,95.0
17527,1.3
17528,85.0
17529,60.0
17530,58.0
17531,4660.0
17532,47.0
17533,66.0
17534,52.0
17535,42.0
17536,21.0
17537,50.0
17538,24.0
17539,35.0
17540,50.0
17541,63.0
17542,59.6
17543,50.0
17544,290.0
17545,83.0
17546,42.0
17547,52.0
17548,40.0
17549,35.0
17550,90.0
17551,65.0
17552,79.3
17553,10.0
17554,75.0
17555,31.0
17556,330.0
17557,42.0
17558,41.0
17559,130.0
17560,65.0
17561,85.0
17562,42.0
17563,53.0
17564,38.0
17565,120.0
17566,230.0
17567,130.0
17568,22.0
17569,85.0
17570,65.0
17571,78.0
17572,12.1
17573,40.0
17574,74.9
17575,310.0
17576,60.0
17577,97.0
17578,40.0
17579,76.0
17580,150.0
17581,130.0
17582,160.0
17583,77.0
17584,150.0
17585,130.0
17586,120.0
17587,40.0
17588,36.0
17589,35.9
17590,190.0
17591,130.0
17592,23.3
17593,18.0
17594,40.0
17595,65.0
17596,58.0
17597,100.0
17598,78.0
17599,59.0
17600,68.0
17601,36.0
17602,48.0
17603,69.5
17604,74.5
17605,87.8
17606,120.0
17607,44.0
17608,55.0
17609,110.0
17610,35.5
17611,57.0
17612,970.0
17613,18.5
17614,55.6
17615,17.5
17616,25.0
17617,190.0
17618,330.0
17619,36.5
17620,28.0
17621,35.0
17622,70.0
17623,55.5
17624,82.0
17625,85.0
17626,90.0
17627,20.0
17628,28.0
17629,85.1
17630,38.0
17631,130.0
17632,25.0
17633,250.0
17634,80.0
17635,110.0
17636,30.0
17637,28.5
17638,220.0
17639,45.0
17640,440.0
17641,45.0
17642,110.0
17643,38.0
17644,110.0
17645,140.0
17646,50.0
17647,160.0
17648,85.0
17649,170.0
17650,65.1
17651,43.1
17652,29.5
17653,140.0
17654,81.0
17655,260.0
17656,75.0
17657,28.0
17658,67.0
17659,36.9
17660,82.2
17661,180.0
17662,60.0
17663,99.0
17664,96.0
17665,54.0
17666,50.5
17667,22.0
17668,58.0
17669,14.0
17670,24.0
17671,46.6
17672,35.0
17673,29.9
17674,100.0
17675,78.0
17676,180.0
17677,140.0
17678,190.0
17679,110.0
17680,85.0
17681,33.7
17682,160.0
17683,60.0
17684,3000.0
17685,40.0
17686,42.1
17687,190.0
17688,150.0
17689,30.5
17690,40.0
17691,90.0
17692,84.0
17693,16.9
17694,100.0
17695,90.0
17696,76.0
17697,12.0
17698,72.0
17699,65.0
17700,43.0
17701,25.0
17702,60.0
17703,72.0
17704,40.1
17705,42.5
17706,50.0
17707,31.6
17708,59.0
17709,200.0
17710,12.9
17711,31.0
17712,27.0
17713,120.0
17714,21.0
17715,37.8
17716,140.0
17717,200.0
17718,630.0
17719,50.0
17720,26.0
17721,310.0
17722,42.0
17723,120.0
17724,500.0
17725,70.0
17726,280.0
17727,26.0
17728,32.0
17729,25.0
17730,110.0
17731,85.0
