,POSTED_BY,UNDER_CONSTRUCTION,RERA,BHK_NO.,BHK_OR_RK,SQUARE_FT,READY_TO_MOVE,RESALE,ADDRESS,LONGITUDE,LATITUDE
15689,1,0,0,2,0,1200.006857,1,1,596,19.05444,72.84056
15690,1,0,1,2,0,1045.296167,1,1,4006,21.17,72.83
15691,1,0,0,5,0,5210.959825,1,1,6467,21.143354,72.770931
15692,1,1,1,1,0,367.2865205,0,1,3802,18.966114,73.148278
15693,2,0,0,3,0,1750.0475559999998,1,1,5371,28.644114,77.338923
15694,2,0,0,3,0,1500.176491,1,1,1534,12.840956,77.659441
15695,1,0,0,1,0,650.1950585,1,1,1101,28.57,77.32
15696,1,0,0,2,0,999.000999,1,1,3328,24.69028,78.41889
15697,1,0,0,3,0,1820.287936,1,1,947,13.141581,77.749756
15698,2,0,0,2,0,1300.236407,1,1,6732,21.23795,81.63368
15699,1,0,0,3,0,1300.052002,1,1,2167,21.100535,79.060612
15700,2,0,0,3,0,1425.224522,1,1,5165,28.506454,77.40956800000002
15701,1,0,1,2,0,1142.041399,1,1,564,18.097689000000006,74.735239
15702,2,0,0,2,0,1325.273192,1,1,5866,13.06283,80.279239
15703,1,1,0,2,0,1149.987766,0,1,6709,30.65,76.82
15704,1,0,0,3,0,2292.117662,1,1,5421,28.378021,77.063066
15705,1,1,1,1,0,437.552775,0,0,3368,19.283359,72.864964
15706,1,1,1,1,0,725.0042151,0,1,1480,18.96,72.82
15707,1,1,1,1,0,436.6430879,0,1,6163,19.068492000000006,72.898896
15708,1,1,1,2,0,943.7919463,0,1,2485,24.69028,78.41889
15709,2,0,0,2,0,600.0600059999998,1,1,4502,16.531879,80.670951
15710,1,0,0,3,0,1700.051741,1,1,5120,19.155552,72.997112
15711,2,0,0,2,0,1000.0,1,1,858,15.6,73.95
15712,1,0,0,1,0,640.0310318,1,1,4954,19.049989,73.077321
15713,2,0,0,2,0,763.0751642999999,1,1,1487,22.648322,88.4431525
15714,2,0,0,1,0,574.1387917999998,1,1,6620,18.5823,73.983
15715,1,1,0,2,0,1000.0,0,1,3070,17.815234,83.35818
15716,2,0,0,3,0,1300.294406,1,1,203,23.349848,72.710497
15717,1,1,1,2,0,434.9876223,0,1,1977,18.96667,72.83333
15718,1,1,1,2,0,505.9265684,0,0,2489,18.96,72.82
15719,1,0,0,2,0,975.3242953,1,1,2407,27.001619,33.906425
15720,1,0,0,2,0,925.008259,1,1,3368,19.283359,72.864964
15721,1,0,0,1,0,600.0303812999998,1,1,2479,19.1955,72.8728
15722,0,1,0,3,0,2111.111111,0,0,27,35.578524,139.554449
15723,2,0,0,2,0,1370.238421,1,1,2348,12.995285,77.766797
15724,2,0,0,2,0,80645161.29,1,1,2929,12.795926,77.331535
15725,1,0,1,2,0,1020.126827,1,1,3367,19.283359,72.864964
15726,1,0,0,3,0,1527.106134,1,1,161,12.96991,77.59796
15727,2,0,1,1,0,753.0120482000002,1,1,4842,12.86,77.786
15728,1,0,1,2,0,1172.969188,1,1,3520,18.475864,73.89000899999998
15729,2,0,0,2,0,620.0177147999998,1,1,1028,12.801989,77.70325
15730,1,1,0,2,0,1000.0,0,1,5645,17.7,83.25
15731,1,0,1,3,0,1885.014138,1,1,6708,30.662283,76.822397
15732,2,0,0,2,0,1149.802891,1,1,4485,20.827684,79.019504
15733,1,0,0,2,0,1121.828476,1,1,6507,12.327102,76.58644100000002
15734,1,0,1,2,0,1063.733615,1,1,5949,18.539812,73.737678
15735,1,0,1,2,0,1385.176185,1,1,6708,30.662283,76.822397
15736,2,0,0,1,0,465.1162791,1,1,731,19.7833,72.7833
15737,1,0,0,3,0,1299.949132,1,1,3473,19.1759,72.9522
15738,1,1,0,2,0,910.023948,0,1,125,17.688979999999994,83.12689
15739,0,1,1,2,0,1100.052383,0,0,809,22.288976,73.128222
15740,1,0,1,4,0,2742.098427,1,1,5475,28.388225,76.946376
15741,2,0,0,3,0,992.248062,1,1,4862,19.848361,75.30646899999998
15742,2,0,0,4,0,1450.353291,1,1,3494,9.85,76.9667
15743,2,0,1,1,0,661.0576923,1,1,553,12.93687,77.720248
15744,2,0,0,3,0,1390.0955689999996,1,1,4820,23.82061,86.453351
15745,1,0,0,4,0,2199.874293,1,1,6101,19.18,72.96333
15746,2,1,1,3,0,1820.020222,0,1,5152,28.522931,77.357078
15747,2,0,0,2,0,1115.241636,1,1,3546,12.96991,77.59796
15748,2,0,0,3,0,1382.361073,1,1,1450,12.843566,77.652108
15749,1,1,1,3,0,874.7949699,0,1,6779,24.69028,78.41889
15750,2,0,0,3,0,1350.438893,1,1,4293,26.807408,75.83865899999998
15751,1,0,1,2,0,878.4928027000002,1,1,1384,18.578765,73.890693
15752,1,0,1,3,0,1801.02916,1,1,5147,30.751176,76.668359
15753,2,0,0,2,0,800.0,1,1,1334,30.33,78.06
15754,2,0,0,2,0,1080.108011,1,1,3072,22.7,88.45
15755,2,0,0,1,0,639.0977444,1,1,1413,19.524064000000006,75.057956
15756,1,0,1,3,0,1072.3273880000004,1,1,6665,19.0167,72.8167
15757,2,0,1,3,0,1855.101529,1,1,6708,30.662283,76.822397
15758,2,0,1,2,0,902.9868025,1,1,5163,28.5041,77.381557
15759,1,0,1,3,0,1966.122202,1,1,6708,30.662283,76.822397
15760,1,0,1,3,0,1412.250079,1,1,5163,28.5041,77.381557
15761,1,1,1,2,0,661.0671937000002,0,0,316,18.96667,72.83333
15762,2,0,0,3,0,900.0473708999998,1,1,3390,17.683329999999994,75.91667
15763,2,0,0,2,0,774.9753417000002,1,1,689,21.01667,75.56667
15764,1,0,0,3,0,1690.238013,1,1,1984,12.96991,77.59796
15765,1,0,1,1,0,650.0314531,1,1,5399,19.043302,73.061357
15766,2,0,0,1,0,540.1755571,1,1,2450,12.863492,77.74143000000002
15767,2,0,0,3,0,761.0350076000002,1,1,358,23.21118,77.43290999999998
15768,1,0,1,3,0,1660.917337,1,1,3162,19.1758,72.8643
15769,2,0,0,1,0,790.2015014,1,1,1743,20.366670000000006,72.9
15770,1,0,0,2,0,124.947224,1,1,4433,12.919423,77.522774
15771,1,0,0,3,0,1459.498905,1,1,5465,19.030318,73.070892
15772,2,0,0,2,0,930.0833868,1,1,2574,21.232813,72.832454
15773,1,0,0,3,0,1790.111764,1,1,5475,28.388225,76.946376
15774,1,0,0,3,0,2090.106828,1,1,6659,12.9958935,77.761394
15775,1,0,0,3,0,1532.56705,1,1,6394,12.9407,77.7466
15776,1,0,0,4,0,2800.074669,1,1,94,22.582439,88.451577
15777,1,1,1,2,0,1459.71195,0,0,5408,28.407632,77.084393
15778,1,0,0,1,0,721.1197732,1,1,947,13.141581,77.749756
15779,1,0,1,3,0,1595.150742,1,1,6104,13.055985,77.622157
15780,2,0,1,4,0,2720.348205,1,1,5458,28.558047,77.392752
15781,1,0,0,3,0,2560.106857,1,1,46,35.0,136.0
15782,1,0,0,1,0,550.017188,1,1,2776,18.52361,73.84778
15783,1,0,0,3,0,1881.155251,1,1,6312,12.96991,77.59796
15784,1,0,1,2,0,929.9342633,1,0,6623,18.5993,73.7625
15785,1,0,0,2,0,1110.045916,1,1,1774,24.69028,78.41889
15786,2,0,0,1,0,649.9837504,1,1,4448,16.669532,74.239028
15787,1,0,1,2,0,750.0340924999998,1,1,5625,24.69028,78.41889
15788,1,1,1,3,0,1705.4772059999998,0,1,6708,30.662283,76.822397
15789,2,0,0,2,0,942.951438,1,1,6753,12.8458,77.6727
15790,0,0,0,2,0,609.3189964,1,0,550,22.54111,88.33778000000002
15791,2,0,0,3,0,1890.359168,1,1,1204,21.17,72.83
15792,1,0,1,1,0,665.0281914,1,1,5218,28.574129,77.322873
15793,2,0,0,3,0,1510.003775,1,1,5925,22.3,73.2
15794,2,0,0,3,0,1000.0,1,1,2255,26.955346,75.73479300000002
15795,2,0,0,3,0,1302.378256,1,1,2299,20.860239,81.285753
15796,2,0,0,3,0,1700.1229,1,1,6821,20.63333,72.93333
15797,1,0,1,3,0,1548.843899,1,1,5595,12.96991,77.59796
15798,1,0,1,1,0,567.2131147999999,1,1,3125,19.6394,72.7256
15799,1,0,1,4,0,2388.059701,1,0,5475,28.388225,76.946376
15800,0,1,1,1,0,236.7547279,0,0,2536,18.55,75.0
15801,2,0,0,3,0,1571.428571,1,1,480,12.96991,77.59796
15802,1,0,0,3,0,1745.200698,1,1,6261,18.452663,73.93104
15803,2,0,0,3,0,1850.294365,1,1,5130,30.667746,76.669156
15804,2,1,0,1,0,525.0875146000002,0,1,5695,26.71876,75.900748
15805,1,0,0,3,0,1240.079365,1,1,89,22.54111,88.33778000000002
15806,2,0,0,2,0,1015.499733,1,1,3810,22.670686,75.876274
15807,1,0,0,1,0,560.0068924,1,1,754,19.02767,72.88001
15808,1,0,0,2,0,1066.666667,1,1,1075,19.05871,72.89969
15809,1,0,0,2,0,1116.569897,1,1,2699,19.038205,73.06612
15810,1,0,0,8,0,1600.0,1,1,587,13.008071,77.65129499999998
15811,1,1,0,3,0,2142.857143,0,1,3044,26.178374,91.736989
15812,1,0,1,3,0,1652.619402,1,1,5458,28.558047,77.392752
15813,2,0,0,3,0,1621.972318,1,1,4768,15.37,73.9
15814,2,0,0,3,0,1875.167426,1,1,628,26.889691,75.809058
15815,1,0,0,2,0,1135.1267300000004,1,1,131,28.9196,76.8972
15816,0,1,0,3,0,1028.571429,0,0,2271,22.452032,88.298947
15817,1,0,0,5,0,2308.027015,1,1,2993,19.137628,72.824162
15818,1,0,0,4,0,2720.0,1,1,2020,12.96991,77.59796
15819,1,0,1,3,0,1822.125813,1,1,876,12.96991,77.59796
15820,2,0,1,3,0,1255.0607289999996,1,1,3869,28.579004,77.431173
15821,2,1,1,1,0,161.4639397,0,1,3613,19.737778,72.79534
15822,2,0,1,3,0,2099.002974,1,1,5449,28.576117,77.382136
15823,2,0,0,2,0,895.1707892000002,1,1,3121,22.486821,88.233267
15824,2,0,0,2,0,1500.0,1,1,4639,12.96991,77.59796
15825,2,0,0,2,0,873.1506185000002,1,1,5809,22.69995,88.390833
15826,1,0,0,2,0,1150.202977,1,1,1454,28.364,79.415
15827,1,0,0,2,0,963.1849315,1,1,4440,22.54111,88.33778000000002
15828,2,0,0,2,0,1250.0,1,1,2836,22.280279,70.787991
15829,1,0,0,3,0,2680.021657,1,1,1310,13.09873,77.83889
15830,2,0,1,2,0,1305.239605,1,1,2848,23.166495,72.63429000000002
15831,2,0,0,2,0,800.0,1,1,1286,22.759319,73.13726
15832,2,0,0,2,0,1020.942408,1,1,1450,12.843566,77.652108
15833,2,0,0,1,0,647.1438901,1,1,3621,21.18886,72.81418599999998
15834,2,1,0,2,0,970.176069,0,1,1269,26.968933000000003,75.755339
15835,2,0,0,2,0,1100.141044,1,1,2741,13.0583,77.5732
15836,1,0,0,3,0,1500.0,1,1,4817,22.3,73.2
15837,2,1,0,2,0,950.0,0,1,952,22.54111,88.33778000000002
15838,1,0,0,2,0,1106.806862,1,1,6615,24.69028,78.41889
15839,1,0,0,1,0,667.4612634,1,1,5445,28.588021,77.391359
15840,1,1,1,1,0,494.5954799,0,0,571,19.222101,72.988231
15841,1,1,1,3,0,2082.352941,0,1,856,22.727017,75.93404100000002
15842,2,0,0,2,0,480.2259887,1,1,2043,22.3458,82.6963
15843,1,0,0,4,0,3410.159925,1,1,6659,12.9958935,77.761394
15844,2,0,0,3,0,1560.214529,1,1,1336,29.948561,77.546486
15845,1,0,0,4,0,1815.336463,1,1,5062,28.340575,77.348933
15846,2,0,0,2,0,900.0,1,1,4300,28.6496,77.402621
15847,1,0,0,2,0,675.7854821000002,1,1,322,13.086769,80.191135
15848,2,0,1,2,0,753.4983854,1,1,1329,27.231058,78.005424
15849,1,0,0,3,0,1756.036375,1,1,1914,12.96991,77.59796
15850,1,0,1,2,0,1156.069364,1,1,6159,28.6396,77.0884
15851,1,0,0,2,0,1441.488665,1,1,4265,15.40194,74.04333000000003
15852,1,1,1,3,0,797.1938776000002,0,1,1727,24.69028,78.41889
15853,1,1,0,3,0,1710.09772,0,1,6710,30.65,76.82
15854,1,0,1,2,0,1351.849576,1,1,3093,12.96991,77.59796
15855,1,0,0,2,0,1050.0718470000004,1,1,2699,19.038205,73.06612
15856,2,0,0,2,0,800.0,1,1,4757,24.090195,87.990011
15857,1,0,1,2,0,1479.532164,1,1,2857,30.33,78.06
15858,1,0,1,3,0,2619.047619,1,1,3259,26.8626,75.7633
15859,2,0,0,2,0,710.1086048,1,1,1356,22.674189,88.38324
15860,2,0,0,2,0,1060.157791,1,1,3076,12.97494,77.564159
15861,1,0,0,4,0,2666.666667,1,1,673,23.176444,77.44891700000002
15862,2,0,0,3,0,1620.045361,1,1,2796,12.9259,77.6229
15863,1,0,0,3,0,2448.979592,1,1,5679,12.9825,77.6059
15864,1,0,1,2,0,602.6406618,1,1,3253,24.69028,78.41889
15865,2,0,0,2,0,925.1228679,1,1,73,13.07667,77.525
15866,1,1,1,3,0,1422.008313,0,1,3473,19.1759,72.9522
15867,1,0,0,1,0,775.0135627000002,1,1,761,19.147866,72.932609
15868,2,0,0,2,0,800.1422474999998,1,1,329,26.90595,83.97721899999998
15869,1,0,0,2,0,1025.2654710000004,1,1,932,22.459169,88.36450500000002
15870,1,0,0,3,0,1920.355771,1,1,2247,22.54111,88.33778000000002
15871,1,1,0,4,0,4400.586745000001,0,1,6862,28.602325,77.40199399999999
15872,2,0,0,1,0,585.0441442000001,1,1,4671,18.509268,73.848106
15873,1,1,1,3,0,1650.246305,0,1,6708,30.662283,76.822397
15874,1,0,1,3,0,1316.183069,1,1,3163,19.1849,72.8347
15875,1,1,1,3,0,1074.117647,0,0,314,24.69028,78.41889
15876,1,1,0,2,0,1306.493758,0,1,4157,18.96667,72.83333
15877,1,0,0,3,0,1635.111876,1,1,3130,25.303144,82.978167
15878,2,0,1,2,0,1260.504202,1,1,2690,30.74,76.65
15879,1,0,1,2,0,1341.96861,1,1,6602,19.015576,72.85144100000002
15880,1,1,0,3,0,1333.968556,0,0,1135,22.623598,88.441186
15881,1,0,0,2,0,1183.166609,1,1,1814,16.338,80.439059
15882,1,1,1,3,0,873.7380032,0,0,3287,18.608399,73.701287
15883,2,0,0,1,0,800.0,1,1,2737,12.96991,77.59796
15884,1,0,0,3,0,1756.146513,1,1,2486,18.96,72.82
15885,2,0,0,2,0,1106.147628,1,1,4135,20.353795,85.82101999999998
15886,2,1,0,2,0,1170.117012,0,1,3214,21.093676,79.111965
15887,2,0,0,2,0,1941.747573,1,1,2757,13.129471,80.208888
15888,1,1,0,2,0,827.000447,0,1,1861,12.842686,80.063733
15889,2,0,0,3,0,1370.0648199999996,1,1,6389,12.96991,77.59796
15890,1,0,0,2,0,950.3695882,1,1,3259,26.8626,75.7633
15891,2,0,1,2,0,1265.060241,1,1,6104,13.055985,77.622157
15892,2,0,0,2,0,430.0705316,1,1,3894,28.9196,76.8972
15893,1,0,1,4,0,3890.489914,1,1,5073,28.392679,77.344375
15894,1,0,0,2,0,848.1110254,1,1,3075,22.54111,88.33778000000002
15895,2,0,0,2,0,700.0350017999998,1,1,285,22.242796,87.779073
15896,2,0,0,3,0,2317.985460000001,1,1,2463,12.55,77.417
15897,1,0,1,3,0,1295.143213,1,1,5447,28.577673,77.389781
15898,1,1,1,2,0,880.0,0,0,6376,12.9153,74.8978
15899,1,1,1,3,0,1575.192097,0,1,6708,30.662283,76.822397
15900,1,1,1,2,0,815.4059681,0,0,3240,22.271214,73.188827
15901,1,0,0,2,0,1117.126407,1,1,4936,19.040416,73.078151
15902,2,0,0,2,0,750.1172058,1,1,191,22.31055,73.1695
15903,1,1,1,2,0,810.0679878,0,1,603,18.558319,73.77588
15904,1,0,0,2,0,1125.575022,1,1,6422,42.049481,-87.681841
15905,1,0,0,2,0,1305.057096,1,1,2848,23.166495,72.63429000000002
15906,1,0,1,1,0,702.0007019999998,1,1,1835,19.0458,72.9128
15907,1,0,0,3,0,1250.0,1,1,1197,19.043732,72.90371999999998
15908,1,0,0,2,0,960.1396567,1,1,1684,22.403867,88.47000600000001
15909,1,0,0,3,0,2550.133302,1,1,1975,13.04034,77.591347
15910,1,0,0,2,0,1296.574314,1,1,2485,24.69028,78.41889
15911,0,1,1,2,0,591.3043478,0,0,1511,12.931889,80.252422
15912,2,0,0,2,0,1049.859551,1,1,59,22.72056,75.84722
15913,2,0,0,2,0,600.0960154,1,1,1173,26.91667,75.86667
15914,2,0,0,2,0,850.3401361,1,1,1490,22.648322,88.4431525
15915,1,0,0,4,0,3302.999663,1,1,661,12.9437,77.5702
15916,1,0,0,2,0,1400.070004,1,1,574,22.529,88.368
15917,1,0,1,2,0,1290.0664880000004,1,1,6781,18.96667,72.83333
15918,1,1,0,3,0,1388.518024,0,1,873,12.90025,77.60103000000002
15919,2,0,0,3,0,1300.213468,1,1,6659,12.9958935,77.761394
15920,2,0,0,2,0,1100.052383,1,1,829,12.924893,77.700727
15921,1,1,1,1,0,305.5023724,0,0,3566,19.35269,72.864824
15922,2,0,1,2,0,939.7693293,1,1,3375,23.16083,77.46833000000002
15923,1,0,1,3,0,1515.151515,1,1,4773,26.773189,75.61191
15924,2,0,0,2,0,875.0280457999999,1,1,924,22.54111,88.33778000000002
15925,2,0,0,3,0,1150.086256,1,1,4691,28.6711,77.3683
15926,1,0,0,1,0,670.0416915,1,1,3166,24.69028,78.41889
15927,1,0,0,2,0,1291.231365,1,1,4914,19.033956,73.075342
15928,2,0,0,2,0,1500.0,1,1,2362,17.737508,83.227514
15929,2,0,0,2,0,1060.0706710000004,1,1,2297,13.197684,77.473155
15930,1,0,1,3,0,1712.726032,1,1,2878,28.874383,77.113251
15931,1,0,0,3,0,1500.0,1,1,5965,26.4725,80.33111
15932,1,0,0,3,0,1585.037248,1,1,3359,19.162174,73.000997
15933,1,0,0,2,0,1049.960626,1,1,5231,28.38451,77.31109599999998
15934,2,0,0,3,0,2432.01415,1,1,2985,27.18,78.02
15935,1,1,1,1,0,460.5319059,0,0,2415,19.245347,73.124577
15936,0,0,0,2,0,1053.333333,1,0,3461,22.491565,88.402473
15937,1,0,0,2,0,932.0578857,1,1,2879,12.9974,80.0966
15938,1,0,0,3,0,1210.0369380000004,1,1,2009,19.255098,72.9815265
15939,2,0,0,3,0,1295.057198,1,1,4104,22.538659,88.369352
15940,1,0,0,3,0,1625.37556,1,1,3117,30.340839000000006,76.866762
15941,2,0,0,4,0,2434.8673,1,1,5071,28.995663,77.077794
15942,1,0,0,3,0,1509.73381,1,1,6708,30.662283,76.822397
15943,1,0,1,2,0,1267.135976,1,1,150,26.928785,75.828002
15944,1,0,0,2,0,1000.0,1,1,762,19.147866,72.932609
15945,1,0,0,2,0,1337.086559,1,1,5077,28.406388,77.342588
15946,1,0,0,3,0,1314.162028,1,1,4621,23.04474,70.12653900000001
15947,1,0,0,3,0,1076.445904,1,1,3201,18.673472,73.714564
15948,1,0,0,3,0,1641.458553,1,1,5269,28.568966,77.335388
15949,2,0,0,3,0,1400.258509,1,1,5147,30.751176,76.668359
15950,2,0,0,2,0,1222.0428869999996,1,1,1861,12.842686,80.063733
15951,1,0,0,4,0,2488.038278,1,1,2142,24.69028,78.41889
15952,1,1,0,3,0,1281.262024,0,0,5675,25.232239,71.392013
15953,0,0,0,2,0,895.140665,1,0,6647,21.139832,79.13953000000002
15954,1,0,0,2,0,1073.799297,1,1,46,35.0,136.0
15955,1,0,0,2,0,1111.848656,1,1,2838,27.499348,77.660696
15956,1,1,1,2,0,1068.650081,0,1,1818,19.161955,72.839616
15957,1,0,0,2,0,910.021613,1,1,1212,24.692547,78.408129
15958,2,0,0,3,0,1883.239171,1,1,1567,24.619425,73.685749
15959,1,0,0,2,0,1099.975556,1,1,480,12.96991,77.59796
15960,2,0,0,2,0,815.056313,1,1,1999,18.480279,73.830867
15961,1,0,0,3,0,1798.941799,1,1,6693,12.96991,77.59796
15962,1,0,0,3,0,1880.29661,1,1,3468,30.73528,76.79111
15963,1,0,0,1,0,690.0212313999998,1,1,4987,28.5889,77.3352
15964,2,0,0,4,0,2295.332823,1,1,2159,21.17,72.83
15965,1,1,1,3,0,1296.736546,0,0,620,12.808137,77.58308000000002
15966,1,0,1,2,0,592.02378,1,1,5077,28.406388,77.342588
15967,2,0,0,2,0,1064.891847,1,1,4422,26.900926,75.775927
15968,2,0,0,1,0,554.0780142000001,1,1,1907,18.49667,73.94167
15969,1,0,0,3,0,1574.939425,1,1,1534,12.840956,77.659441
15970,0,1,1,3,0,1319.349147,0,0,3649,24.69028,78.41889
15971,1,0,1,3,0,1126.985858,1,1,3474,19.1759,72.9522
15972,1,0,0,2,0,1050.126015,1,1,4215,18.5956,73.7981
15973,2,0,0,2,0,1150.306748,1,1,421,22.271018,73.154216
15974,1,0,0,2,0,1070.090958,1,1,5206,28.5706,77.3239
15975,2,0,1,2,0,1010.10101,1,1,6450,22.35962,73.187321
15976,1,1,0,2,0,1058.857473,0,1,3070,17.815234,83.35818
15977,1,0,1,3,0,1504.065041,1,1,6685,13.11389,77.59833
15978,1,0,1,4,0,3200.222624,1,1,5186,28.429614,77.481711
15979,2,0,0,2,0,550.0550055,1,1,740,22.675548000000006,88.352674
15980,2,0,0,2,0,919.1176471,1,1,2256,12.778033,77.632191
15981,1,0,0,2,0,974.03946,1,1,3422,13.09,80.27
15982,1,0,0,2,0,1100.110011,1,1,3255,19.239813,72.962722
15983,2,0,0,2,0,725.1047374,1,1,6301,12.90579,77.54264
15984,1,0,0,2,0,985.8823529,1,1,4440,22.54111,88.33778000000002
15985,1,0,0,1,0,700.0259269,1,1,2825,13.011583,80.123114
15986,2,0,1,2,0,1420.159335,1,1,2878,28.874383,77.113251
15987,1,0,0,3,0,136748.9864,1,0,50,12.905368,77.580403
15988,1,0,0,2,0,1272.675737,1,1,5079,28.431862,77.351104
15989,1,1,1,3,0,1917.014372,0,1,5318,30.739007,76.74839300000002
15990,1,0,0,3,0,1799.9856,1,1,3013,18.996305,72.827789
15991,1,1,0,3,0,1311.111111,0,1,711,26.117108,91.802088
15992,1,0,0,2,0,799.8012916,1,1,1269,26.968933000000003,75.755339
15993,2,0,0,2,0,780.0312012,1,1,1861,12.842686,80.063733
15994,2,0,0,2,0,1116.217991,1,1,1855,40.839487,31.159234
15995,1,0,1,3,0,1100.007021,1,1,5636,25.442075,78.528384
15996,2,0,0,1,0,560.0,1,1,5703,18.52361,73.84778
15997,2,0,0,3,0,1364.087302,1,1,3626,17.45,78.5
15998,1,0,1,2,0,733.0303475,1,1,1729,28.743724,76.81131500000002
15999,1,1,1,1,0,447.710762,0,0,497,24.69028,78.41889
16000,1,0,0,3,0,1841.789852,1,1,2878,28.874383,77.113251
16001,1,0,1,2,0,1250.0,1,1,6708,30.662283,76.822397
16002,2,0,0,3,0,1389.904901,1,1,2878,28.874383,77.113251
16003,0,1,0,3,0,1449.82831,0,0,6631,24.69028,78.41889
16004,2,0,0,3,0,1750.477403,1,1,150,26.928785,75.828002
16005,1,0,1,2,0,875.1458575999999,1,1,1029,12.80009,77.71181999999997
16006,2,0,0,3,0,1450.209475,1,1,1059,28.494181,77.290609
16007,1,1,0,2,0,952.8272415,0,1,4440,22.54111,88.33778000000002
16008,1,1,1,2,0,647.2288551,0,0,3354,21.15389,79.08306
16009,2,0,0,3,0,1800.0,1,1,4711,28.63601,77.433724
16010,2,0,0,1,0,365.0167908,1,1,6024,21.17549,81.31277299999998
16011,1,0,0,3,0,2500.0,1,1,594,19.05444,72.84056
16012,2,0,0,1,0,485.0444624,1,1,3948,16.26,73.71
16013,2,0,0,2,0,1599.634369,1,1,97,24.395822,78.989627
16014,2,0,0,2,0,1224.797437,1,1,182,18.65367,72.88305600000002
16015,1,0,1,3,0,1765.6189370000004,1,1,150,26.928785,75.828002
16016,1,1,1,3,0,1504.651163,0,1,6708,30.662283,76.822397
16017,1,0,0,2,0,954.0547326,1,1,2238,24.090195,87.990011
16018,2,0,0,2,0,868.0555555999998,1,1,5892,17.45,78.5
16019,2,0,0,2,0,950.0206526,1,1,5598,21.158795,77.317542
16020,1,0,0,4,0,2400.0,1,1,1858,28.41667,77.3
16021,2,0,1,2,0,1100.052383,1,1,4674,21.23795,81.63368
16022,2,0,0,2,0,1304.206065,1,1,5079,28.431862,77.351104
16023,1,1,1,1,0,600.0,0,1,3125,19.6394,72.7256
16024,2,0,0,2,0,1087.7626699999996,1,1,5055,28.6218,77.3831
16025,0,1,1,2,0,711.2881428,0,0,854,24.69028,78.41889
16026,1,1,1,2,0,761.0350076000002,0,1,2763,24.69028,78.41889
16027,2,0,1,3,0,1463.057791,1,1,2501,13.025845,77.770331
16028,2,0,0,2,0,1183.0819279999996,1,1,5794,17.45,78.5
16029,1,0,0,2,0,1024.352532,1,1,4440,22.54111,88.33778000000002
16030,2,0,0,2,0,1008.064516,1,1,5707,12.90015,80.22791
16031,2,0,0,3,0,1399.906673,1,1,4880,19.09806,74.7325
16032,1,0,1,2,0,956.857074,1,1,5198,28.494868,77.410298
16033,2,0,0,3,0,1500.115393,1,1,6659,12.9958935,77.761394
16034,1,1,1,2,0,910.0,0,1,4221,22.709351,75.900743
16035,1,1,1,3,0,1224.9443210000004,0,1,2858,12.87028,74.88056
16036,1,0,0,2,0,1050.019091,1,1,2765,19.249861,72.96386600000002
16037,1,0,0,3,0,1700.024934,1,1,4165,18.976037,72.80898
16038,2,0,0,3,0,1000.0,1,1,688,22.498882,88.31755600000002
16039,2,0,0,2,0,889.8305085000002,1,1,328,13.10167,80.12833
16040,2,0,0,2,0,600.081367,1,1,940,28.6693,77.334985
16041,1,0,1,2,0,1080.0,1,1,5447,28.577673,77.389781
16042,2,0,0,2,0,1222.195062,1,1,1861,12.842686,80.063733
16043,1,0,0,1,0,500.0,1,1,1461,19.2167,73.0833
16044,1,1,1,3,0,645.2404318,0,1,5063,28.365512,77.34630600000001
16045,1,0,0,3,0,2015.258385,1,1,6104,13.055985,77.622157
16046,2,0,1,2,0,1297.789337,1,1,3065,28.707966,77.48760300000002
16047,1,0,1,1,0,630.0523062000002,1,1,5206,28.5706,77.3239
16048,2,0,0,3,0,850.3401361,1,1,2939,28.634537,77.471342
16049,1,0,1,1,0,585.0396991,1,1,6550,19.4559,72.8114
16050,1,0,1,1,0,353.9941224,1,1,2717,19.164721,73.115978
16051,1,0,0,3,0,1300.006933,1,1,1040,21.037403,76.507922
16052,1,1,1,1,0,452.0226584,0,1,2791,24.69028,78.41889
16053,2,0,0,2,0,430.5503557,1,1,5096,28.65998,77.37027900000002
16054,2,0,0,2,0,1109.177903,1,1,85,22.583263,88.46570799999998
16055,1,0,0,2,0,924.0314171,1,1,4194,27.097356,78.581563
16056,1,0,0,1,0,640.0353123,1,1,2812,18.5101,73.8141
16057,1,1,0,1,0,645.0572488,0,1,4998,18.663883,73.767663
16058,1,0,0,4,0,3800.08261,1,1,6273,24.68203,78.430454
16059,1,0,0,2,0,1198.838897,1,1,3299,8.78333,78.13333
16060,1,1,1,3,0,1316.559391,0,1,3473,19.1759,72.9522
16061,1,1,1,1,0,490.6990231,0,0,2485,24.69028,78.41889
16062,1,1,1,2,0,788.0724175,0,1,6100,19.18,72.96333
16063,1,1,1,3,0,1622.060016,0,1,4839,12.86,77.786
16064,2,0,0,3,0,1000.0,1,1,25,12.932882,77.629551
16065,2,0,0,2,0,1193.775314,1,1,1071,13.09,80.27
16066,1,0,0,3,0,2182.227222,1,1,4440,22.54111,88.33778000000002
16067,1,0,1,3,0,1350.0,1,0,1347,30.594843,76.84983000000003
16068,2,0,0,2,0,750.1172058,1,1,1846,26.205239,78.203214
16069,1,0,0,1,0,550.0550055,1,1,5500,18.966114,73.148278
16070,1,0,1,3,0,1341.065603,1,1,4422,26.900926,75.775927
16071,2,0,0,3,0,1104.100946,1,1,394,26.470931,80.317286
